cliente_key,nome,genero,data_nascimento,cidade,estado,data_cadastro,dw_record_hash,dw_valid_from,dw_valid_to,dw_is_current,cliente_sk,_gold_airflow_run_id,_gold_processed_at
12444,Theo Leão,Outro,2005-04-15,da Mata,ES,2023-08-06,7748b9db1f759c6c8b96c2fba364578bb76e829a967ff136fe9d4e589c382cac,1900-01-01,9999-12-31 23:59:59,True,2a5a6a7ab79ac577eef8b8cf02ec3455ba9eb24cc18082636c737883883a712c,manual_run_1,2026-06-24 00:59:33.548
7320,Julia Gomes,Outro,1982-10-17,Cardoso,SP,2024-06-07,a86baba91d069f181051d3c6c18dcfe6cb02afc16de7076508d3b800951ad8a0,1900-01-01,9999-12-31 23:59:59,True,47218e0fe944daf6374a98081e0bd3ee3a72f759cdc74742fd22738a312998cd,manual_run_1,2026-06-24 00:59:33.548
2142,Lucas da Mota,F,2002-04-02,da Mata,PA,2023-04-19,b2d1bb28081fd75e7aea6b30476a8cadc36c055dee4804f6908ccdc2b8c44737,1900-01-01,9999-12-31 23:59:59,True,984414dc0c0a50898b6c8944ddd49423848a2fb096ba46dc12da44c641613fa7,manual_run_1,2026-06-24 00:59:33.548
7170,Vinicius Fonseca,M,1970-11-28,Barros do Norte,RJ,2023-01-11,caddb2b14129b1b65e8e22cbbac1ce74ba8a56bbbd0285b5435375cee4a8c436,1900-01-01,9999-12-31 23:59:59,True,ffb75370bf72806ec9bb169ed36888c5826f34a8261a1cda85415991105a5659,manual_run_1,2026-06-24 00:59:33.548
1712,Paulo Montenegro,Outro,1969-02-26,Pacheco,CE,2023-10-25,3002b2f483e359d55df5404c5cefad3d6e10d04617e76551fa45a24c05ab2b0d,1900-01-01,9999-12-31 23:59:59,True,30b920de7efd06fe73cdec8da3d37c3082b3e0be3a1e5d45a5afb833672fd96f,manual_run_1,2026-06-24 00:59:33.548
2119,Daniela Gomes,Outro,2006-05-17,Montenegro Alegre,PA,2023-12-02,d57ae1d5260d781a6c36de722a888655a7e80448be60577ef47331771bfeb7bf,1900-01-01,9999-12-31 23:59:59,True,1796edb0bd56c3c68caeae911a6f410b8365ca38c56190a52007255f2b3296bf,manual_run_1,2026-06-24 00:59:33.548
13588,Julia Vargas,F,1959-08-17,Costela,AL,2024-04-20,cb8a0d5c1281e31948e082f1c97b8f48cc2e461ea294cb03d64a13a61de4f741,1900-01-01,9999-12-31 23:59:59,True,3a326719318e6bfcb99511a8e30e67a4ecc64b43bdb66e92bc66da6ebbbbb77e,manual_run_1,2026-06-24 00:59:33.548
9688,Vitor Jesus,M,1977-09-20,Correia de Castro,PI,2023-03-16,79f78b0a9829d5dd7f1a7281f2120afa485a6748cd0e572127050cb71c80f976,1900-01-01,9999-12-31 23:59:59,True,bb0bd329dc492498f13ebb1d7ec219abd40e382ca05b910108bd6c5a5503c7f0,manual_run_1,2026-06-24 00:59:33.548
6744,Lavínia Dias,M,1975-05-19,Farias da Praia,SP,2025-06-08,f1b0c15722f2d919d177c095df79dc0f9ea355d0418a74505add119d3dc6b4a3,1900-01-01,9999-12-31 23:59:59,True,08352865633a40b1832e7df894522c5d7135051564d20794915d3ab7cdf3bec8,manual_run_1,2026-06-24 00:59:33.548
967,João Sales,M,1975-03-25,Casa Grande de Minas,CE,2025-02-23,afb19829fe4a41df01faa0d4906b1aff2661f9d2dcc2fa4749b2d454a9f9798d,1900-01-01,9999-12-31 23:59:59,True,3ece22bf8dc4806cf7707770a240a123e72d9778cbde6a5ef24411514eca5aa2,manual_run_1,2026-06-24 00:59:33.548
14354,Nicolas Pacheco,Outro,1967-11-26,Araújo,CE,2023-04-01,9d31e37fe85ebb60a43b9792ecfdb3fb7ce6f1f0b34234a674d48d4b0568f16c,1900-01-01,9999-12-31 23:59:59,True,75a5b01586e7533bea09ae5330d14aae54259b31c2b0ceb43a1097aefb357e9c,manual_run_1,2026-06-24 00:59:33.548
12618,Yan Pereira,F,1969-08-20,Nunes do Norte,SC,2023-06-13,f2c661a3d4c47b380fc73375e81a7287d508ce5ee15c1f764ec1e975a98e39c4,1900-01-01,9999-12-31 23:59:59,True,aa2fa761aef59d8ed9ef686f9ea6ecb2e93a018d145d53309524a417e4b60d5c,manual_run_1,2026-06-24 00:59:33.548
4793,Sr. Cauê Cunha,F,1974-02-16,Sousa,ES,2025-04-26,1de74186d17da3cb83090dc71bfca3e2b2574dc3bee2e05e98921f77fa4a28d8,1900-01-01,9999-12-31 23:59:59,True,369a302cbaa0315cbc83dcf074238f8f05085950b278f4d83af4ac5ca528e045,manual_run_1,2026-06-24 00:59:33.548
12466,Vinicius Pinto,M,1971-09-08,Viana,RR,2025-10-11,ac4fd8833058c3eb775a5dcbc7c2f60eba310aaabbf609fae7ab70389d532fcb,1900-01-01,9999-12-31 23:59:59,True,b010d608411aa4080a48e66ee9f463f024dc237b46ccdf6eb3771b89993910ae,manual_run_1,2026-06-24 00:59:33.548
6701,Olivia Nunes,M,1966-06-08,Fogaça de Montenegro,MT,2026-02-10,8b3ddbd8abd8e3cf697cd4d9c134eac8e22121d897f26e44b9247a7fbf7169b8,1900-01-01,9999-12-31 23:59:59,True,9630a1f133dd6ba59cef3b703e172a2760108311087c358b56ad521bfbcf4135,manual_run_1,2026-06-24 00:59:33.548
4661,Dr. Oliver da Conceição,M,1966-02-20,Montenegro de Silva,MG,2024-01-14,07df8929dab93182dc89dcc57ffa3510f1635198019be3ff85b57ecd2ee961d9,1900-01-01,9999-12-31 23:59:59,True,dffb5d8629d729553d0e9b4d7b847ae27ff325dbeed94456ec4cb3afc9db6ca1,manual_run_1,2026-06-24 00:59:33.548
10049,Lucas Gabriel Caldeira,M,1961-06-15,Azevedo,SE,2026-01-16,f7da2bc825535f7b90dd0e15b7bd1d6c0cf9b9040282fe7330e2a361a41fe70a,1900-01-01,9999-12-31 23:59:59,True,e680948e6bacb338fb71e6eb0d1d6267a84f9b62000a0ecc582bd10861279667,manual_run_1,2026-06-24 00:59:33.548
11333,Laura Nogueira,Outro,1982-05-21,Rezende,RR,2025-03-08,fc145ac634ef76e94a950fd06c050275a373769769551fd476b35bc1fa32613c,1900-01-01,9999-12-31 23:59:59,True,e58e956b84750400aecf26c7973eb626709d5758088145c2fcaa09470187dec0,manual_run_1,2026-06-24 00:59:33.548
14364,Cecilia da Cruz,Outro,1999-05-28,Duarte,BA,2025-01-22,a9cf4fed8c0acb494659b9fdf34c465226f4a61eb04b57db814f73c000a1ae32,1900-01-01,9999-12-31 23:59:59,True,1d7277108d62a3b1cacb813eadaf4f1726a1483a32170d1650af06e2b989068c,manual_run_1,2026-06-24 00:59:33.548
8588,Luara Ferreira,F,1986-11-26,Porto,SP,2024-12-05,f3d18dfa5a2dc9e785a3ddaa1192ae97cfe9db36798457fb3dfbe0728efb5120,1900-01-01,9999-12-31 23:59:59,True,00ca381fa7ae974e3fac3e6cbd8f7f8fa2e8186d9cb7c81ec9cf35c65458a953,manual_run_1,2026-06-24 00:59:33.548
14767,Ana Lívia Sampaio,Outro,1978-02-10,Pastor do Amparo,AP,2024-02-10,1d9d9acc5d66e66b66e5dd44a0e7016b044f0ddc472dc5f906be6267ce3f1032,1900-01-01,9999-12-31 23:59:59,True,84ef19f3dd72226e1ead60be6a1016548f6290ecb60df5f44f205409aaa1ce4c,manual_run_1,2026-06-24 00:59:33.548
9578,Gabriela Câmara,F,1999-03-15,Pires do Oeste,RN,2024-06-06,3bed24d111a04a6a335ec923aac6e8bbe7d924e44487fcd59a2d1b8ceb505f8d,1900-01-01,9999-12-31 23:59:59,True,dee8fc21fd6b87cfa7489675b4424b34e36267827ef24361de92ed1c1300b149,manual_run_1,2026-06-24 00:59:33.548
12222,Dra. Amanda da Costa,F,1980-09-15,Brito de Pires,MS,2023-09-25,61f928d352f77dc311ed845cedb7d3ed46a6749ccc48309cc9b87e923891e94c,1900-01-01,9999-12-31 23:59:59,True,a1ebae473e26201ebe476d338ffb6c0ddf6b7dae035ae6d81c6103b8a2964e9e,manual_run_1,2026-06-24 00:59:33.548
12786,Caroline Novais,F,1971-10-26,Barros,SP,2024-12-22,d6546bec60fad48c2b97aaa9c4df3cb80d81d095842b6ee9fd7e2ae5acfb3a4b,1900-01-01,9999-12-31 23:59:59,True,1d650e855f9d4e924ba1e3760eee12f9e8162eb7ecb602e4210aafb4310ccc8c,manual_run_1,2026-06-24 00:59:33.548
10301,Bryan Marques,M,1974-10-09,Alves do Oeste,MA,2025-03-27,352cdb1bc1857effeb956da1eb77128e0ba7c5db784318c3b97561889c9a56dc,1900-01-01,9999-12-31 23:59:59,True,ff239148a33487e79d6d0e55f6420287e369b51fa42d2d31d223ac7ed5895c36,manual_run_1,2026-06-24 00:59:33.548
5881,Francisco Porto,F,2000-08-10,Lopes,PE,2023-12-12,9ebed891cdb5121ca985739c6cb1e367c9e1073d6fce466f14d18cee8860eaf0,1900-01-01,9999-12-31 23:59:59,True,0894a376d5c0be8d6d27b6720e1931a125da7cd890abf52bd50bc100a8f9a0b6,manual_run_1,2026-06-24 00:59:33.548
733,Dr. Ryan das Neves,F,2001-04-17,Aparecida Grande,ES,2023-08-29,e30f95f62284f402eb4956d7e1aaadca5d2c51c43be9c38cb99f7cd602f9b1c4,1900-01-01,9999-12-31 23:59:59,True,41488c141b1c8bff151a330387baa3a03f2a379ea5aa8c48d2754bf6a2abf30f,manual_run_1,2026-06-24 00:59:33.548
9700,Sra. Emilly Aparecida,F,1963-10-21,Ribeiro,AC,2023-04-20,eb3ceb06820a97c7d870bdc2093b24730f7538d18bf1837b5cf57133890691d6,1900-01-01,9999-12-31 23:59:59,True,7c1dd23a27585e96d82899be66712c108fe55b4c952d6a5848bc61e9c8e5a289,manual_run_1,2026-06-24 00:59:33.548
116,Maria Liz Viana,M,1995-02-15,Costa,CE,2023-12-29,faffe0cd2d1371c76a8e576eeeba4dae45151c2305840812072f3bbddd9d26ff,1900-01-01,9999-12-31 23:59:59,True,9cfd456fa5c5d0cc42be46a7eb1bf201dca53527576dce41810b05076c0647a8,manual_run_1,2026-06-24 00:59:33.548
6545,Maitê Aragão,Outro,1978-04-02,Vasconcelos do Galho,AM,2025-11-12,c2d397d40ec29223f3decb4a7f7f3fb49fcd2143c3bd0bebc849abd7f0f46afa,1900-01-01,9999-12-31 23:59:59,True,e07de9b817f08dc566c4c9de92b14cc36a49ca822a718ffb81ce17cab61862a0,manual_run_1,2026-06-24 00:59:33.548
10815,Sabrina Camargo,F,2003-08-29,Sousa,PI,2025-03-24,c22299a3a047aa4e3fb3babc269d9a7d98f02989ebab7bed410c32c9cfc425b8,1900-01-01,9999-12-31 23:59:59,True,3f93a893b29382053ccd4b04aaa31a37942b381afb07d3d961f232c74b0aec33,manual_run_1,2026-06-24 00:59:33.548
12366,Breno Martins,F,2003-11-23,Martins,MA,2023-09-04,5e5524b55bb25c1e429b4de42be3c98e660ae642495aec0040fed4f6ba7a3a1e,1900-01-01,9999-12-31 23:59:59,True,84793b59867ef800a5958e4a99c6c87b8dba2287c932cb63396148df5ab483ba,manual_run_1,2026-06-24 00:59:33.548
12797,Esther Cunha,M,1970-08-30,Lima da Praia,SC,2025-06-16,3aff9d826be468daf36ccd37bb301939b161ad5aac9d6fc1b821382d9f943b1e,1900-01-01,9999-12-31 23:59:59,True,f88426847cc04773c02f5629abf0de8c975365db3250307e48cc656f7629b6db,manual_run_1,2026-06-24 00:59:33.548
8913,Lunna Camargo,F,1973-04-20,Câmara,DF,2023-10-11,fe6607afb0c3e91de6bf4c04230f18fd93f7798d77aa90e693097abf38d5d6aa,1900-01-01,9999-12-31 23:59:59,True,2011c9f8c37d5d40aaf3b1e53eb739acef9c3359749612befa1dd60f380b2934,manual_run_1,2026-06-24 00:59:33.548
11989,Vitor Gabriel da Rocha,Outro,1959-03-30,Pereira dos Dourados,SC,2026-01-29,90ecb68ef9f5fe5769b268e55a338b1fd53320727a03d924173f1804d55c500a,1900-01-01,9999-12-31 23:59:59,True,efeebf05e46ae8ccf2aa4dd8e9cc57306145d9acb9a82eb72f2a4708844d3a37,manual_run_1,2026-06-24 00:59:33.548
8891,Dra. Maria Laura Martins,F,1971-04-21,Dias,AL,2025-02-09,f4c5b057c4148aa25aa259ca1ee6c082f82526353a942e8c22b49f47c0b568fb,1900-01-01,9999-12-31 23:59:59,True,7a5b3f2ec0d7fb5b4fe18caa0ef6ee4a75b96efdd001c603c3266601a7ed32cd,manual_run_1,2026-06-24 00:59:33.548
5354,Maria Helena Rios,F,1975-06-15,Montenegro,RJ,2023-10-25,8550102a6afe9397f5b9aaf11fe6709a98b01c16f3e7cc6b2222f75ee5f561c8,1900-01-01,9999-12-31 23:59:59,True,f31c5599b3e82153e0fa7484a483bfbb3f3a94a4fad393bb2817a8aa5ee5f8f7,manual_run_1,2026-06-24 00:59:33.548
12341,Maria Fernanda Garcia,F,1968-03-24,Sousa Verde,PA,2025-05-02,7189e5b27b7c1657383eea0f8aaca700fecd3ef2c976b3b44d6c0705fd66b3d9,1900-01-01,9999-12-31 23:59:59,True,827653134533dd27a46b5d65f7eebd8df4d1742ddb433eedd3bdbadb318a0adb,manual_run_1,2026-06-24 00:59:33.548
6472,João Pedro Azevedo,F,1968-11-18,Araújo,RR,2024-04-27,fabb9f94f375d6f3e1de761b86e456109485296b539b8833648483355530a0e5,1900-01-01,9999-12-31 23:59:59,True,f8c88c1e866323f378774c5955db100f50070d09484a338c6a253186b8c4e712,manual_run_1,2026-06-24 00:59:33.548
9780,Srta. Anna Liz Sales,Outro,1958-02-06,Pinto,RN,2024-01-23,ec10b7553c13a56dba68db49e957a827dcfd04f0da72157f05a7e86e79f9bc91,1900-01-01,9999-12-31 23:59:59,True,7d851e1206cd228fa312018f304fdcf2952942d21f5763d24998cd204c011c79,manual_run_1,2026-06-24 00:59:33.548
13053,Diego Nunes,Outro,1953-02-25,Brito de Costa,RJ,2024-09-02,f648f7f616febbf6f51f90d6cc4be27238e3c3c4104022a2272170bb50e543a9,1900-01-01,9999-12-31 23:59:59,True,5415470bc3ea60e84f6916a16d7c4f6421f201e5910adac3b5ef83fd2b0097bc,manual_run_1,2026-06-24 00:59:33.548
7374,Luiz Miguel Rios,Outro,1967-11-26,Pinto,SC,2023-06-09,5548868a8de10a51ea3d4492d66bed212cb1bcc0586a76791d9191361584d1f6,1900-01-01,9999-12-31 23:59:59,True,a233ea1cf63ff914a83d13adebcc7e71d137e06a64963a64b764d9eee55ce296,manual_run_1,2026-06-24 00:59:33.548
4345,Rebeca Farias,Outro,1995-05-31,Oliveira de Porto,PA,2025-06-15,9327fc844a9d42af0ecef10db07a88a89efc014d6d6134d492641ccd08fcf58c,1900-01-01,9999-12-31 23:59:59,True,857015f365291449395e386f16ca348a0602e05a886525a143152fd158752926,manual_run_1,2026-06-24 00:59:33.548
4735,Benjamim da Mota,F,1990-07-11,Pimenta do Sul,RN,2024-03-02,3ce59db43b845b3023cb90cb7bade8f754eeeca02087cb47e048979857a4d893,1900-01-01,9999-12-31 23:59:59,True,c2817fdbff3af5ad05eaf532f704ddcb1996ff91cd13ec688d0acfb6e451778d,manual_run_1,2026-06-24 00:59:33.548
10182,João Lucas Siqueira,M,1987-11-15,Vieira do Amparo,ES,2024-11-03,d060de1ea7f4719d6624139b70b611ecf175c3f2968d8cd4d5b5c5d9a216d0f4,1900-01-01,9999-12-31 23:59:59,True,6c3f5b093ddda20560609aa00f30aee545ba3b975982477d33f9386491463945,manual_run_1,2026-06-24 00:59:33.548
14370,Davi Lucas Gonçalves,F,1972-06-21,Fernandes da Prata,SP,2023-02-20,e112546e18d602f7716d1a0032e9795723bb0c1780e928a9cb10c09b188bdd92,1900-01-01,9999-12-31 23:59:59,True,5f75b282d8110e816c8b74f1b90ef86be3f2082a4e7e1f380c4267412216ccf3,manual_run_1,2026-06-24 00:59:33.548
8477,Calebe Correia,M,1955-09-01,Costa do Campo,PR,2025-05-14,f672eeaca76654a1cf845881f98339f81f2012e0d7164896986976779e5fb816,1900-01-01,9999-12-31 23:59:59,True,cd0f5a50d3a4250960294be3387037fe76c2f7449fdf21c8146873a59f295cbf,manual_run_1,2026-06-24 00:59:33.548
7257,Emanuella Souza,M,1990-03-24,Nascimento de Viana,TO,2025-12-15,4a79b9252019dcf77cbde9ee53b2fef11fb940b9d9d566cfabef5fd4958d291f,1900-01-01,9999-12-31 23:59:59,True,ee95ed4a4864d0a3c2ddea30537532ac93d2220f0fa4f8a9b7591703e2903672,manual_run_1,2026-06-24 00:59:33.548
2048,Dra. Maria Luiza Aparecida,F,1951-12-14,Silveira Grande,RJ,2023-11-28,b7669489cc387bba784e71d52ab776561904ed8e05221dd1b01e6fb2ee2a02b0,1900-01-01,9999-12-31 23:59:59,True,6dbacace9a63423ad7937a588f4d9816bf93e1777ac36cd90164e23b802103d0,manual_run_1,2026-06-24 00:59:33.548
13989,Ana Luiza Albuquerque,Outro,1958-09-27,Fonseca,MA,2025-02-16,72c333167f92792392bb38e54dc839d63cae90b7d767ba338bb87b9f602bcf3d,1900-01-01,9999-12-31 23:59:59,True,eff4e63eb2c4d109ea9ce13c9063fec305f921c27c5b74a2ff0991ef2c127cb3,manual_run_1,2026-06-24 00:59:33.548
12453,Gustavo Henrique Abreu,Outro,1955-11-18,Camargo,PB,2023-02-05,cfa3cdc7ba136e619a9ba3898d84e9d6d30f8787cfc5e311d7a0470bc9c968d3,1900-01-01,9999-12-31 23:59:59,True,9dbf0be101cd85e7aa6b271822daef553533c3dffc8abeb6bda15f4d80256410,manual_run_1,2026-06-24 00:59:33.548
5489,Thales Carvalho,Outro,1991-12-28,da Mata,AL,2024-11-10,5dae7c583103ab592e1ae42f8128ed04e7c7f67ba1732bf61d035c18e2ca2d35,1900-01-01,9999-12-31 23:59:59,True,1fc93c27c3a39d39007002030e8556b3724e4f002801e41b0efd6a45fcaa02c0,manual_run_1,2026-06-24 00:59:33.548
6750,Srta. Olívia Brito,F,2003-10-24,Garcia,BA,2023-04-07,dd774aafe34f89a7e14787d35a421abd6d6e1878cd1e8ec73412567c494d1501,1900-01-01,9999-12-31 23:59:59,True,470cfe4c4ea81243fee95a19d9a758b4895a3b620cb5c3277bd361b2caa7693d,manual_run_1,2026-06-24 00:59:33.548
11792,Milena Cavalcante,Outro,1980-12-25,Azevedo de Abreu,MA,2025-04-03,2fb2c49afd8c84a77238e183bce4b912b75108764c01738d0298be5f492d3c65,1900-01-01,9999-12-31 23:59:59,True,141695de399e98829b856deb9d2e17f035af8c7875f8f2c7ac3f1a66b30711c1,manual_run_1,2026-06-24 00:59:33.548
14146,Diego Farias,M,2006-05-30,Sales,GO,2025-12-18,afd755b2a8389a4bac79aba3d800646488b0afefe08366a4d326b52018be8279,1900-01-01,9999-12-31 23:59:59,True,ce3adadc65543258836fe9b8a1dd740de333d71bf30ebbdd46d90cd1d3aa0283,manual_run_1,2026-06-24 00:59:33.548
10525,Ana Lívia Marques,Outro,1997-04-12,Leão de Minas,BA,2024-02-23,04df6c21f47921cd34fafd44d8dae5b9df0512c62cb9aa7b15bd26cd12f3188c,1900-01-01,9999-12-31 23:59:59,True,30ea81e6b82c4785cf6044a49a0b4472070213dfc6b658987195164d20817c9d,manual_run_1,2026-06-24 00:59:33.548
10250,Ravi Lucca Barbosa,M,2006-05-26,da Luz,MA,2023-06-19,2de73ff49b187330075658ed8f1ef379702942764403c2176064156326b07c0c,1900-01-01,9999-12-31 23:59:59,True,eec17dc6048485479533a955639ccd8094b88839ccc8570dece9386f52a401a2,manual_run_1,2026-06-24 00:59:33.548
6082,Rael Abreu,M,1983-11-13,Pacheco das Pedras,DF,2023-09-16,007d87fbfd0b9ea99c0513cb8b90054aa1104d437cff408f75b3f64dde0447d2,1900-01-01,9999-12-31 23:59:59,True,c30417edeed79d0c6b05b8b6e3c359da698d3cdfc7a9d1ac58efcff379d2e5ab,manual_run_1,2026-06-24 00:59:33.548
4734,Sra. Luiza Vieira,F,1954-10-05,Santos das Flores,MS,2024-09-06,5e794b8bb1ecdba894433173906e80e3bb6e765056ec44e3f6b4699a628ace8f,1900-01-01,9999-12-31 23:59:59,True,3d1241bde98c05e381993d12e1833a5d8b9bdf9d25f49ac7db1577703ac8a742,manual_run_1,2026-06-24 00:59:33.548
14338,Dr. Daniel Nogueira,F,1973-03-10,Silva de da Luz,RN,2024-11-25,23b2f169ad9f905d3b87b4f23dd999ac753eea34b540756372567ed2b1ab5749,1900-01-01,9999-12-31 23:59:59,True,d672067d64bf5120b7951ee94c172934fdfa2bb940199b0e26169bb5324883e6,manual_run_1,2026-06-24 00:59:33.548
452,Ana Liz Macedo,Outro,1951-08-15,Pinto de Minas,RS,2024-12-04,d6549a8d86a284fc4b5fa1ecbab2aa05e32a8a7c0b085777158d8c91463a5b1e,1900-01-01,9999-12-31 23:59:59,True,1079236968596d2a8aad4486befbcac089b28a7e50a5432673b808ff6b3cbe8d,manual_run_1,2026-06-24 00:59:33.548
12404,Davi Lucas Barbosa,Outro,1960-03-19,Barros,RN,2023-12-21,afbd8baca52d3ddea25c77a00ef3eac445ce0766d0b08102f8c06446f2a38c58,1900-01-01,9999-12-31 23:59:59,True,c75ccd78573c9f88ddc57f7524b7db7f85b5dc5b40492032620d058c80c3b5fe,manual_run_1,2026-06-24 00:59:33.548
2753,Gael Machado,Outro,1962-01-10,Barbosa,PB,2023-06-19,9edd1202213ecbe0884104077530432b8d5d50eaba5ccc3e4540ae62b5716bbb,1900-01-01,9999-12-31 23:59:59,True,6dfa0775488a98ebbab6a5965d8608d988bcd931375b92ed30628794cca3369a,manual_run_1,2026-06-24 00:59:33.548
13504,Sr. Rael Cirino,M,1957-12-06,Viana,GO,2025-09-17,67e20fc900a5fd51d85c3367d40d8f405d68fdcffbdd00bb2fb8633c944c4606,1900-01-01,9999-12-31 23:59:59,True,1c22c79bc67c22c1c705066a1a607385cedca6c6540f6b1ffb89893ea8ccdb24,manual_run_1,2026-06-24 00:59:33.548
5877,João Guilherme Sousa,M,1960-10-24,Fonseca das Pedras,SC,2025-12-18,93d6c0c611cc7d83568d84e56ec69b4e2c53136dace0a3ad5157694f912f5995,1900-01-01,9999-12-31 23:59:59,True,d485eb9d6cafbb45dbd1ffdd80d76cc0ac0ef319bb77450a9de5aa2dd005b430,manual_run_1,2026-06-24 00:59:33.548
6886,Sr. João Miguel Jesus,Outro,1989-02-15,Aparecida Alegre,PI,2025-08-11,e9295025162cc6c972df4d7883f26599b205e72f3a9ae11891b745eff37ec7ee,1900-01-01,9999-12-31 23:59:59,True,9958d78b61a858452afc01d1d6103311b2984698942996f1d2ca0946497f0bf1,manual_run_1,2026-06-24 00:59:33.548
8315,Helena Novais,F,1960-07-28,da Paz,PB,2023-10-02,eaf81d282a6475d91d772fcc2f035d54751bbf25159622a6fb463fe87237521d,1900-01-01,9999-12-31 23:59:59,True,f77752dda3df397ee1112e93fbe273a553a2d82a84bb4743278ee63fce24a020,manual_run_1,2026-06-24 00:59:33.548
2280,Manuela Camargo,Outro,1963-03-28,Pinto do Amparo,SC,2024-10-03,bb1d846c4d5ba6f5ccc03414f58c3d848eb12e9bc22e72cae213766b229483bf,1900-01-01,9999-12-31 23:59:59,True,350537751187a51e871e26c048d80bc185940fb81137354a47a55291e4612a00,manual_run_1,2026-06-24 00:59:33.548
11352,Ana Júlia Vieira,F,1978-11-22,Moreira de Abreu,MS,2024-02-08,736a4b22d2c5a16b2ba9d904b1aafbe31fbff3056b9595d92eae6fe37bbbcec0,1900-01-01,9999-12-31 23:59:59,True,e037bb5dbaf9de6cf96eeda450ec36941ca4be36db3df31f5cffca36c42c283c,manual_run_1,2026-06-24 00:59:33.548
6476,Melissa Brito,M,1955-08-28,Aragão,MS,2024-04-06,bc51d06a405695497fe172787962995b004266c23fcc04666a0a6a00eb0e7c3e,1900-01-01,9999-12-31 23:59:59,True,c80ece19bd3cf0b9ee29c6695187a113a2a66e3335b6e3ec5dbd1afb6b0f6ec5,manual_run_1,2026-06-24 00:59:33.548
8228,Eduarda Teixeira,Outro,1953-04-27,Cunha,SP,2023-04-03,aedf3ad436e02e89a4136eae65db9832ae079c020e255ee3f6b1d73d1736db49,1900-01-01,9999-12-31 23:59:59,True,d6edc74e86904bb7a3d2c15b0cc8bc30195fc883e947914733b753a5a52e0af6,manual_run_1,2026-06-24 00:59:33.548
8059,Ana Beatriz Almeida,F,1981-03-26,Cunha do Oeste,AC,2026-04-20,f39ddda62bc697055763be361ad36e147346a981f2a52c9774e8f5bdbff468a1,1900-01-01,9999-12-31 23:59:59,True,6aa1417923f8ec7c5f4b1bcd982557e8b21e331d6b0d8f10813e990bc4e225b3,manual_run_1,2026-06-24 00:59:33.548
431,Larissa Gonçalves,M,1955-01-07,Costa,MG,2025-03-31,5ab3222693294af88165bfd79009159f70c7518eb9cf9ca5f9fe8265a16ce7fd,1900-01-01,9999-12-31 23:59:59,True,3eeb4d8755175497232e0182fd2007e7055bfc42fcf95a2fd122d33fdf07aa15,manual_run_1,2026-06-24 00:59:33.548
5869,Sr. Luiz Otávio Albuquerque,F,1979-08-10,Santos,PR,2026-04-20,fa67636a9bcf324ed520af8ab3d662e0ea774656a75e5348798037ac570638c1,1900-01-01,9999-12-31 23:59:59,True,32be2db1f718f7baeabd7f51897254ef48f1780f2090c2e5b9862e902b6c8475,manual_run_1,2026-06-24 00:59:33.548
13768,Maria Júlia Costa,M,1974-12-06,Moraes de Aparecida,SC,2026-01-31,29235888cf1a69f5cb39660f885861e24b21477fe212aa705080d50d43b29753,1900-01-01,9999-12-31 23:59:59,True,8a52dd92079ed087c579604e60f4febda0d2206f8513eaa32d25d8785fd49bc7,manual_run_1,2026-06-24 00:59:33.548
10773,Erick Pacheco,F,1959-10-28,Pinto,MS,2026-05-08,b2ba6a0613bc6fe123f89bfc6a131bf82494a069cdb3bb8eaea4bc7544bd9f23,1900-01-01,9999-12-31 23:59:59,True,859f8b1d0f69ca9ac95dfbbf2b751745162466885ba1976be6190e5fb20e4cf8,manual_run_1,2026-06-24 00:59:33.548
12549,Anthony Cardoso,M,1973-06-11,Rios de Pacheco,SP,2024-10-24,7be83a54e27d67a1592f5bb253aee658dc7f1ee8c82a062a191932e46df8a831,1900-01-01,9999-12-31 23:59:59,True,04bcfdc687a2ee3c3524f2a70b57b8d48d2e75a6f32a3a2cb460df1319229b32,manual_run_1,2026-06-24 00:59:33.548
3271,Henry Gabriel Machado,M,1966-08-06,Ferreira do Campo,RO,2024-12-13,84bbd2859c1dd38b3cd6b1ddf022e0c3291c365d24024de9d609e1359d7f22d2,1900-01-01,9999-12-31 23:59:59,True,924b3a4045c507312f9f4e287975d7307dfffb1748608c03d5f725c1513a5913,manual_run_1,2026-06-24 00:59:33.548
5115,Lucas Gabriel Gomes,Outro,1984-12-11,Câmara das Pedras,ES,2026-04-03,1b23dd11960114776d67462763726524545a561458b44c15d5dd58693052b2ea,1900-01-01,9999-12-31 23:59:59,True,953b1bb2fa61486f8ece4554f5ff05edf8561a3899a81ce20a2dc2d15c2a3567,manual_run_1,2026-06-24 00:59:33.548
13340,Liz Barbosa,M,1958-09-05,Farias da Mata,PA,2023-01-24,e4e9b77d47e3788cea14a3980c5d32d39f57820dfe0ea62a641b32714105192c,1900-01-01,9999-12-31 23:59:59,True,e9da760c788add270ed8ecb9d951b2eade3169fb2fa947b271a0d851c5301179,manual_run_1,2026-06-24 00:59:33.548
11610,Yasmin Cunha,M,1959-11-23,Mendes de Castro,MG,2025-12-25,51aa95922f60c869aa8462a6e9927586a5505891b6c256ab2d871d0a7f2360d6,1900-01-01,9999-12-31 23:59:59,True,dea404e175daaa6b7ec9fc33f99670ec047f692569dc3d9793dad1b104e624f9,manual_run_1,2026-06-24 00:59:33.548
